"ID","abstract"
26867141,"Endurance exercise demonstrates beneficial effects in polymyositis/dermatomyositis (PM/DM); however, the molecular effects of exercise on skeletal muscle are incompletely understood. We undertook this controlled pilot study to investigate the effects of a 12-week endurance exercise training program on the molecular profile of skeletal muscle in patients with established PM/DM compared to a nonexercised control group of patients with established PM/DM.Fifteen patients (7 in the exercise group and 8 in the control group) with paired baseline and 12-week follow-up muscle biopsy samples were included. Messenger RNA expression profiling, mass spectrometry-based quantitative proteomics, and immunohistochemical analyses were performed on muscle biopsy samples to determine molecular adaptations associated with changes in clinical measurements induced by endurance exercise.Compared to the control group, the exercise group improved in minutes of cycling time (P < 0.01) and Vo2 max (P < 0.05). The exercise group also had reduced disease activity (P < 0.05) and reduced lactate levels at exhaustion (P < 0.05). Genes related to capillary growth, mitochondrial biogenesis, protein synthesis, cytoskeletal remodeling, and muscle hypertrophy were up-regulated in the exercise group, while genes related to inflammation/immune response and endoplasmic reticulum stress were down-regulated. Mitochondrial pathways including the oxidative phosphorylation metabolic pathway were most affected by the endurance exercise, as demonstrated by proteomics analysis. The exercise group also showed a higher number of capillaries per mm(2) in follow-up biopsy samples (P < 0.05).Our data indicate that endurance exercise in patients with established PM and DM may activate an aerobic phenotype and promote muscle growth and simultaneously suppress the inflammatory response in these patients' muscles, as supported by a combination of data on gene expression, proteomics, and capillary density in repeated muscle biopsies.© 2016, American College of Rheumatology."
25914504,"Medical imaging plays a key role in guiding treatment of traumatic brain injury (TBI) and for diagnosing intracranial hemorrhage; most commonly rapid computed tomography (CT) imaging is performed. Outcomes for patients with TBI are variable and difficult to predict upon hospital admission. Quantitative outcome scales (e.g., the Marshall classification) have been proposed to grade TBI severity on CT, but such measures have had relatively low value in staging patients by prognosis. Herein, we examine a cohort of 1,003 subjects admitted for TBI and imaged clinically to identify potential prognostic metrics using a ""big data"" paradigm. For all patients, a brain scan was segmented with multi-atlas labeling, and intensity/volume/texture features were computed in a localized manner. In a 10-fold cross-validation approach, the explanatory value of the image-derived features is assessed for length of hospital stay (days), discharge disposition (five point scale from death to return home), and the Rancho Los Amigos functional outcome score (Rancho Score). Image-derived features increased the predictive R2 to 0.38 (from 0.18) for length of stay, to 0.51 (from 0.4) for discharge disposition, and to 0.31 (from 0.16) for Rancho Score (over models consisting only of non-imaging admission metrics, but including positive/negative radiological CT findings). This study demonstrates that high volume retrospective analysis of clinical imaging data can reveal imaging signatures with prognostic value. These targets are suited for follow-up validation and represent targets for future feature selection efforts. Moreover, the increase in prognostic value would improve staging for intervention assessment and provide more reliable guidance for patients."
25752995,"This brief report examines how the use of community engagement principles and approaches enhanced clinical trial recruitment and retention. The Community-Engaged Research Core (CERC), a CTSA-supported resource designed to facilitate community involvement in clinical and translational research, was consulted to provide assistance with the implementation of the clinical trial, and specifically to enhance participation of the target population-African American women. CERC's key recommendations included: (1) convene a Community Engagement Studio, (2) redesign the recruitment advertisement, (3) simplify the language used to explain the scope of the study, and (4) provide transportation for participants. As a result of these interventions, a comprehensive strategy to recruit, enroll, and retain participants was formulated. After implementation of the plan by the study team, enrollment increased 78% and recruitment goals were met 16 months ahead of schedule. Participant retention and study drug adherence was 100%. We conclude that community engagement is essential to the development of an effective multifaceted plan to improve recruitment of underrepresented groups in clinical trials.© 2015 Wiley Periodicals, Inc."
31982581,"A recent 3-month double-blind, placebo-controlled study demonstrated efficacy and safety of pediatric prolonged-release melatonin (PedPRM) for insomnia in children with autism spectrum disorder. This study examined the long-term effects of PedPRM treatment on sleep, growth, body mass index, and pubertal development.Eighty children and adolescents (2-17.5 years of age; 96% with autism spectrum disorder) who completed the double-blind, placebo-controlled trial were given 2 mg, 5 mg, or 10 mg PedPRM nightly up to 104 weeks, followed by a 2-week placebo period to assess withdrawal effects.Improvements in child sleep disturbance and caregiver satisfaction with child sleep patterns, quality of sleep, and quality of life were maintained throughout the 104-week treatment period (p < .001 versus baseline for all). During the 2-week withdrawal placebo period, measures declined compared with the treatment period but were still improved compared with baseline. PedPRM was generally safe; the most frequent treatment-related adverse events were fatigue (6.3%), somnolence (6.3%), and mood swings (4.2%). Changes in mean weight, height, body mass index, and pubertal status (Tanner staging done by a physician) were within normal ranges for age with no evidence of delay in body mass index or pubertal development.Nightly PedPRM at optimal dose (2, 5, or 10 mg nightly) is safe and effective for long-term treatment in children and adolescents with autism spectrum disorder and insomnia. There were no observed detrimental effects on children's growth and pubertal development and no withdrawal or safety issues related to the use or discontinuation of the drug.Efficacy and Safety of Circadin in the Treatment of Sleep Disturbances in Children With Neurodevelopment Disabilities; https://clinicaltrials.gov/; NCT01906866.Copyright © 2020 The Authors. Published by Elsevier Inc. All rights reserved."
30053511,"The objective of this study was to assess toileting behaviors in community dwelling women.Women 18 years old or older were recruited through a national registry of research volunteers. They were asked to complete validated questionnaires assessing urinary symptoms and toileting behaviors, specifically place preference for voiding, convenience voiding, delayed voiding, straining during voiding and position preference for voiding. The PPBC (patient perception of bladder condition) was administered to assess the participant impression of bladder health. Analyses were done to determine the prevalence of each toileting behavior reported to occur sometimes or more often as well as differences in toileting behaviors in women with vs without self-perceived bladder problems based on the PPBC response.The 6,695 women who completed the questionnaires were 18 to 89 years old (mean ± SD age 41.4 ± 15). Of the women 79.9% identified as white and 71.0% were college educated. Of the women 6,613 (98.8%) reported a place preference for voiding. The 3,552 women (53.1%) who reported a bladder problem were more likely to report convenience voiding, delayed voiding and strained voiding behaviors. While 6,657 women (99.4%) reported sitting to void at home only 5,108 (76.2%) reported sitting when using public toilets.Certain toileting behaviors, of which some may be considered unhealthy, were common in this sample of women and most were associated with a perception of bladder problems. Voiding positions other than sitting were frequently used when away from home. These data have important implications for defining bladder health and implementing behavior based interventions for women with lower urinary tract symptoms."
30349353,"Transcutaneous electrical nerve stimulation (TENS) is a non-pharmacological intervention clinically used for pain relief. The importance of utilizing the adequate stimulation intensity is well documented; however, clinical methods to achieve the highest possible intensity are not established.Our primary aim was to determine if exposure to the full range of clinical levels of stimulation, from sensory threshold to noxious, would result in higher final stimulation intensities. A secondary aim explored the association of pain, disease severity, and psychological variables with the ability to achieve higher final stimulation intensity.Women with fibromyalgia (N=143) were recruited for a dual-site randomized controlled trial - Fibromyalgia Activity Study with TENS (FAST). TENS electrodes and stimulation were applied to the lumbar area, and intensity was increased to sensory threshold (ST), then to ""strong but comfortable"" (SC1), then to ""noxious"" (N). This was followed by a reduction to the final stimulation intensity of ""strong but comfortable"" (SC2). We called this the Setting of Intensity of TENS (SIT) test.There was a significant increase from SC1 (37.5 mA IQR: 35.6-39.0) to SC2 (39.2 mA IQR: 37.1-45.3) (p<0.0001) with a mean increase of 1.7 mA (95% CI: 1.5, 2.2). Linear regression analysis showed that those with the largest increase between SC1 and N had the largest increase in SC2-SC1. Further, those with older age and higher anxiety were able to achieve greater increases in intensity (SC2-SC1) using the SIT test.The SC2-SC1 increase was significantly associated with age and anxiety, with greater mean increases associated with older age and higher anxiety. Thus, although all patients may benefit from this protocol, older women and women with elevated anxiety receive the greatest benefit."
30820357,"Community engagement is considered essential to effectively translate research into practice and is increasingly recognized as a key to successful clinical trial recruitment. Challenges to engaging community stakeholders in research persist and new methods are needed to facilitate meaningful stakeholder involvement. The Community Engagement Studio (CE Studio), a consultative model, has been used at every stage of the research process. Best practices drawn from the model could inform other methods of engagement. Using a mixed-methods approach that included evaluation surveys, impact surveys and interviews, we assessed the CE Studio program. We analyzed data from 75 CE Studios; 65 researchers and 591 community members completed surveys and 10 researchers completed interviews. Surveys indicate that 100% of researchers would request a CE Studio in the future, and 99.3% of community members would participate in a CE Studio again. We identified 6 practices to enhance community engagement in clinical and translational research: early input, researcher coaching, researcher humility, balancing power, neutral facilitator, and preparation of community stakeholders. These best practices may enhance the quality of existing community engagement approaches and improve the effectiveness of translational researchers' efforts to engage community stakeholders in their work."
30392844,"Late-life depression (LLD) has been associated with alterations in intrinsic functional networks, best characterized in the default mode network (DMN), cognitive control network (CCN), and salience network. However, these findings often derive from small samples, and it is not well understood how network findings relate to clinical and cognitive symptomatology.We studied 100 older adults (n = 79 with LLD, n = 21 nondepressed) and collected resting-state functional magnetic resonance imaging, clinical measures of depression, and performance on cognitive tests. We selected canonical network regions for each intrinsic functional network (DMN, CCN, and salience network) as seeds in seed-to-voxel analysis. We compared connectivity between the depressed and nondepressed groups and correlated connectivity with depression severity among depressed subjects. We then investigated whether the observed connectivity findings were associated with greater severity of common neuropsychiatric symptoms or poorer cognitive performance.LLD was characterized by decreased DMN connectivity to the frontal pole, a CCN region (Wald χ21 = 22.33, p < .001). No significant group differences in connectivity were found for the CCN or salience network. However, in the LLD group, increased CCN connectivity was associated with increased depression severity (Wald χ21 > 20.14, p < .001), greater anhedonia (Wald χ21 = 7.02, p = .008) and fatigue (Wald χ21 = 6.31, p = .012), and poorer performance on tests of episodic memory (Wald χ21 > 4.65, p < .031), executive function (Wald χ21 = 7.18, p = .007), and working memory (Wald χ21 > 4.29, p < .038).LLD is characterized by differences in DMN connectivity, while CCN connectivity is associated with LLD symptomology, including poorer performance in several cognitive domains.Published by Elsevier Inc."
29575155,"Binding across sensory modalities yields substantial perceptual benefits, including enhanced speech intelligibility. The coincidence of sensory inputs across time is a fundamental cue for this integration process. Recent work has suggested that individuals with diagnoses of schizophrenia (SZ) and autism spectrum disorder (ASD) will characterize auditory and visual events as synchronous over larger temporal disparities than their neurotypical counterparts. Namely, these clinical populations possess an enlarged temporal binding window (TBW). Although patients with SZ and ASD share aspects of their symptomatology, phenotypic similarities may result from distinct etiologies. To examine similarities and variances in audiovisual temporal function in these two populations, individuals diagnosed with ASD (n = 46; controls n = 40) and SZ (n = 16, controls = 16) completed an audiovisual simultaneity judgment task. In addition to standard psychometric analyses, synchrony judgments were assessed using Bayesian causal inference modeling. This approach permits distinguishing between distinct causes of an enlarged TBW: an a priori bias to bind sensory information and poor fidelity in the sensory representation. Findings indicate that both ASD and SZ populations show deficits in multisensory temporal acuity. Importantly, results suggest that while the wider TBWs in ASD most prominently results from atypical priors, the wider TBWs in SZ results from a trend toward changes in prior and weaknesses in the sensory representations. Results are discussed in light of current ASD and SZ theories and highlight that different perceptual training paradigms focused on improving multisensory integration may be most effective in these two clinical populations and emphasize that similar phenotypes may emanate from distinct mechanistic causes.© 2018 Federation of European Neuroscience Societies and John Wiley & Sons Ltd."
22761714,"We examined the hypothesis that cardiac-specific troponin-I (cTn-I), a biomarker of myocardial injury, is elevated in patients with rheumatoid arthritis (RA).RA patients have an increased incidence of heart failure (HF). Chronic myocardial injury in RA may be a mechanism for the development of HF.We compared cTn-I concentrations measured by high-sensitivity immunoassay in 164 patients with RA and 90 controls, excluding prior or active heart failure. We examined the relationship between cTn-I concentrations and cardiovascular risk factors, inflammation, and coronary artery calcium score (CACS), a measure of coronary atherosclerosis.cTn-I concentrations were 49% higher in patients with RA (median 1.15 pg/mL [IQR 0.73-1.92] than controls (0.77 pg/mL [0.49-1.28](P<0.001). The difference remained statistically significant after adjustment for demographic characteristics (P = 0.002), further adjustment for cardiovascular (CV) risk factors (P = 0.004), inflammatory markers (P = 0.008), and in a comprehensive model of CV risk factors and inflammatory markers (P = 0.03). In patients with RA, cTn-I concentrations were positively correlated with age (rho = 0.359), Framingham risk score (FRS) (rho = 0.366), and systolic blood pressure (rho = 0.248 (all P values ≤ 0.001)), but not with measures of inflammation or RA drug therapies. cTn-I was significantly correlated with CACS in RA in univariate analysis, but not after adjustment for age, race, sex and FRS (P = 0.79). Further model adjustments for renal function and coronary artery disease confirmed the significance of the findings.High-sensitivity cTn-I concentrations are elevated in patients with RA without heart failure, independent of cardiovascular risk profile and inflammatory markers. Elevated troponin concentrations in RA may indicate subclinical, indolent myocardial injury."
28304286,"Early detection may be the key to developing therapies that will combat Alzheimer's disease (AD). It has been consistently demonstrated that one of the main pathologies of AD, tau, is present in the brain decades before a clinical diagnosis. Tau pathology follows a stereotypical route through the medial temporal lobe beginning in the entorhinal and perirhinal cortices. If early pathology leads to very subtle changes in behavior, it may be possible to detect these changes in subjects years before a clinical diagnosis can currently be made. We aimed to discover if cognitively normal middle-aged adults (40-60 years old) at increased risk for AD due to family history would have impaired performance on a cognitive task known to challenge the perirhinal cortex. Using an oddity detection task, we found that subjects with a family history of AD had lowered accuracy without demonstrating differences in rate of acquisition. There were no differences between subjects' medial temporal lobe volume or cortical thickness, indicating that the changes in behavior were not due to significant atrophy. These results demonstrate that subtle changes in perceptual processing are detectable years before a typical diagnosis even when there are no differences detectable in structural imaging data. Anatomically-targeted cognitive testing may be useful in identifying subjects in the earliest stages of AD."
25180050,"Children with autism spectrum disorder (ASD) show impairment in reciprocal social communication, which includes deficits in social cognition and behavior. Since social cognition and social behavior are considered to be interdependent, it is valuable to examine social processes on multiple levels of analysis. Neuropsychological measures of face processing often reveal deficits in social cognition in ASD including the ability to identify and remember facial information. However, the extent to which neuropsychological measures are associated with or predictive of real-world social behavior is unclear.The study investigated 66 children (ASD 34, typically developing (TD) 32) using neuropsychological measures of face processing (identity, affect, and memory). Children also participated in a peer interaction paradigm, which allowed observation and coding of natural social interaction behaviors during play with peers (e.g., Self-Play, Cooperative Play, Verbal Bout). ANCOVA, regression, and correlation models analyzed between-group differences, the ability of neuropsychological measures to predict social behavior, and the strength of the associations.Between-group differences were shown on Memory for Faces Delayed and the peer interaction variables Self-Play and Verbal Bout. Regression models indicated that Memory for Faces Delayed predicted the amount of Self-Play, Equipment use alone, and Cooperative Play with peers on the playground. Autism symptomology only predicted verbal exchange with peers.Face memory strongly predicts relevant social engagement patterns in both children with and without ASD. Impairment in facial memory is associated with reduced 'real-world' social interaction and more self-play, whereas higher performance in face memory predicts more cooperative play. Results highlight the strong connection between face memory and reciprocal social interaction, suggesting that improvement in one may benefit the other."
25022248,"Individuals with autism spectrum disorders (ASD) exhibit alterations in sensory processing, including changes in the integration of information across the different sensory modalities. In the current study, we used the sound-induced flash illusion to assess multisensory integration in children with ASD and typically-developing (TD) controls. Thirty-one children with ASD and 31 age and IQ matched TD children (average age = 12 years) were presented with simple visual (i.e., flash) and auditory (i.e., beep) stimuli of varying number. In illusory conditions, a single flash was presented with 2-4 beeps. In TD children, these conditions generally result in the perception of multiple flashes, implying a perceptual fusion across vision and audition. In the present study, children with ASD were significantly less likely to perceive the illusion relative to TD controls, suggesting that multisensory integration and cross-modal binding may be weaker in some children with ASD. These results are discussed in the context of previous findings for multisensory integration in ASD and future directions for research."
31095735,"Physical frailty (or loss of physiologic reserve) is associated with cognitive impairment and dementia. Subjective cognitive decline (SCD) may represent early pathologic changes of dementia. The association between these disease markers is unclear.Cross-sectional analysis.Community-based participants from the Vanderbilt Memory & Aging Project.A total of 306 older adults with normal cognition (NC; n = 174) or mild cognitive impairment (MCI; n = 132).Frailty was measured using standard methods, and a composite frailty score was calculated. SCD was quantified using the Everyday Cognition Scale (ECog; total score and four domain scores). Objective cognition was assessed with the Montreal Cognitive Assessment (MoCA). Proportional odds models, stratified by sex, related the frailty composite to MoCA and total ECog score adjusting for age, education, body mass index, cognitive diagnosis, depressed mood, Framingham Stroke Risk Profile, apolipoprotein E (APOE ε4) carrier status, and height (for gait speed models). Secondary models related individual frailty components to SCD domains and explored associations in NC only.In women, frailty composite was related to MoCA (odds ratio [OR] = .56; P = .04), a finding attenuated in sensitivity analysis (OR = .59; P = .08). Frailty composite related to ECog total (OR = 2.27; P = .02), planning (OR = 2.63; P = .02), and organization scores (OR = 2.39; P = .03). Increasing gait speed related to lower ECog total (OR = .06; P = .003) and memory scores (OR = .03; P < .001). Grip strength related to lower ECog planning score (OR = .91; P = .04). In men, frailty was unrelated to objective and subjective cognition (P values >.07). Findings were consistent in the NC group.Frailty component and composite scores are related to SCD before the presence of overt dementia. Results suggest that this association is present before overt cognitive impairment. Results suggest a possible sex difference in the clinical manifestation of frailty, with primary associations noted in women. Further studies should investigate mechanisms linking early changes among frailty, SCD, and cognition. J Am Geriatr Soc, 1-9, 2019. J Am Geriatr Soc 67:1803-1811, 2019.© 2019 The American Geriatrics Society."
25275271,"This report from the LEADER (Liraglutide Effect and Action in Diabetes: Evaluation of Cardiovascular Outcome Results) trial describes baseline lipase and amylase activity in type 2 diabetic subjects without acute pancreatitis symptoms before randomization to the glucagonlike peptide analog liraglutide or placebo.The LEADER is an international randomized placebo-controlled trial evaluating the cardiovascular safety of liraglutide in 9340 type 2 diabetic patients at high cardiovascular risk. Fasting lipase and amylase activity was assessed at baseline, before receiving liraglutide or placebo, using a commercial assay (Roche) with upper limit of normal values of 63 U/L for lipase and 100 U/L for amylase.Either or both enzymes were above the upper limit of normal in 22.7% of subjects; 16.6% (n = 1540) had an elevated lipase level (including 1.2% >3-fold elevated), and 11.8% (n = 1094) had an elevated amylase level (including 0.2% >3-fold elevated). In multivariable regression models, severely reduced kidney function was associated with the largest effect on increasing activity of both. However, even among subjects with normal kidney function, 12.2% and 7.7% had elevated lipase and amylase levels.In this large study of type 2 diabetic patients, nearly 25% had elevated lipase or amylase levels without symptoms of acute pancreatitis. The clinician must take these data into account when evaluating abdominal symptoms in type 2 diabetic patients."
34009243,"Klinefelter syndrome (47, XXY; henceforth: XXY syndrome) is a high-impact but poorly understood genetic risk factor for neuropsychiatric impairment. Here, we provide the first study to map alterations of functional brain connectivity in XXY syndrome and relate these changes to brain anatomy and psychopathology. We used resting-state functional magnetic resonance imaging data from 75 individuals with XXY and 84 healthy XY males to 1) implement a brain-wide screen for altered global resting-state functional connectivity (rsFC) in XXY versus XY males and 2) decompose these alterations through seed-based analysis. We then compared these rsFC findings with measures of regional brain anatomy, psychopathology, and cognition. XXY syndrome was characterized by increased global rsFC in the left dorsolateral prefrontal cortex (DLPFC)-reflecting DLPFC overconnectivity with diverse rsFC networks. Functional overconnectivity was partly coupled to co-occurring regional volumetric changes in XXY syndrome, and variation in DLPFC-precuneus rsFC was correlated with the severity of psychopathology. By providing the first view of altered rsFC in XXY syndrome and contextualizing observed changes relative to neuroanatomy and behavior, our study helps to advance biological understanding of XXY syndrome-both as a disorder in its own right and more broadly as a model of genetic risk for psychopathology.© Published by Oxford University Press 2021."
28466655,"To examine pain interference in verbally communicative older adults with mild to moderate Alzheimer's disease (AD) and to examine the association of pain interference with cognitive function and depressive symptoms.For this pilot study, we used a cross-sectional design to examine pain interference (Brief Pain Inventory-Short Form), cognitive function (Mini-Mental State Exam), and depressive symptoms (15-item Geriatric Depression Scale) in 52 older (≥65) communicative adults with AD who reported being free from chronic pain requiring daily analgesics.Pain was reported to interfere with general activity (13.5%), mood (13.5%), walking ability (13.5%), normal work (11.5%), enjoyment of life (11.5%), relationships with other people (9.6%), and sleep (9.6%). Pain interference was significantly positively correlated with both cognitive function (rs = 0.46, p = 0.001) and depressive symptomology (rs = 0.45, p = 0.001), indicating that greater reported pain interference was associated with better cognitive function and more depressive symptoms.Among older people with AD who report being free from chronic pain requiring daily analgesics, 2 in 10 are at risk of pain interference and depressive symptoms. Those with better cognitive function reported more pain interference and depressive symptoms, meaning pain is likely to be under-reported as AD progresses. Clinicians should regularly assess pain interference and depressive symptoms in older persons with AD to identify pain that might be otherwise overlooked.."
25798374,"Few worksite trials have examined the impact of diabetes prevention interventions on psychological and behavioral outcomes. Thus, the impact of a worksite lifestyle intervention on psychosocial outcomes, food group intake, and step counts for physical activity (PA) was evaluated.A randomized pretest/posttest control group design with 3-month follow-up was employed from October 2012 to May 2014 at a U.S. university worksite among employees with prediabetes. The experimental group (n=35) received a 16-week group-based intervention while the control group received usual care (n=33). Repeated measures analysis of variance compared the change in outcomes between groups across time.A significant difference occurred between groups post-intervention for self-efficacy associated with eating and PA; goal commitment and difficulty; satisfaction with weight loss and physical fitness; peer social support for healthful eating; generation of alternatives for problem solving; and intake of fruits, meat, fish, poultry, nuts, and seeds (all ps < .05). The experimental group significantly increased step counts post-intervention (p = .0279) and were significantly more likely to report completing their work at study end (p = .0231).The worksite trial facilitated improvement in modifiable psychosocial outcomes, dietary patterns, and step counts; the long-term impact on diabetes prevention warrants further investigation.ClinicalTrials.gov identifier: NCT01682954."
31888691,"In persons with type 1 diabetes (T1D), hypoglycemia is the major limiting factor in achieving optimal glycemic control. All persons with T1D are at risk for hypoglycemia (blood glucose level < 70 mg/dl), which is life-threatening and accompanied by serious physical and psychological symptoms, resulting in profound fear of hypoglycemia (FOH) and reduced quality of life. Young adults with T1D are at risk for FOH and have worse glycemic control and self-management behavior than other age groups with T1D. FOH also results in increased glycemic variability (GV). A major gap exists in how to manage FOH. Our overall objective is to reduce FOH and improve diabetes self-management, glycemic control, and GV in young adults with T1D to reduce or delay diabetes complications and improve quality of life. We aim to (1) determine the feasibility and acceptability of an eight-week cognitive behavioral therapy (CBT)-based Fear Reduction Efficacy Evaluation (FREE) intervention in young adults with T1D who experience FOH; and (2) determine the impact of the FREE intervention, compared to an attention control group, on the outcomes FOH, self-management, glycemic control (A1C), and glycemic variability (continuous glucose monitoring recordings).A randomized controlled trial in 50 young adults aged 18 to 35 years with T1D will be used. Eligible subjects will be randomized to the intervention program (Fear Reduction Efficacy Evaluation [FREE]) or attention control group. A one-week run-in phase is planned, with baseline measures of FOH, self-management behavior, A1C, and real-time continuous glucose monitoring recordings (RT-CGM) to calculate GV for both groups. The intervention group will participate in eight weekly individual one-hour sessions using CBT and exposure treatment for specific fears. RT-CGM and a daily FOH diary will be used as feedback cues as part of the FREE program. The attention control group will participate in eight weekly individual one-hour diabetes self-management education (DSME) sessions and wear a RT-CGM device (to measure GV only) over 8 weeks. At completion, FOH will be measured, and RT-CGM recordings will be analyzed to determine differences between the FREE and control groups.Findings from this proposed pilot study will serve as the foundation for a larger trial to reduce FOH and improve self-management, glycemic control, and GV.ClinicalTrials.gov: A cognitive behavioral therapy (CBT) intervention to reduce fear of hypoglycemia in type 1 diabetes, NCT03549104. Registered June 7, 2018."
24516103,"Dipeptidyl peptidase-4 inhibitors prevent the degradation of incretin hormones and reduce postprandial hyperglycemia in patients with type 2 diabetes mellitus. Dipeptidyl peptidase-4 degrades other peptides with a penultimate proline or alanine, including bradykinin and substance P, which are also substrates of angiotensin-converting enzyme (ACE). During ACE inhibition, substance P is inactivated primarily by dipeptidyl peptidase-4, whereas bradykinin is first inactivated by aminopeptidase P. This study tested the hypothesis that dipeptidyl peptidase-4 inhibition potentiates vasodilator and fibrinolytic responses to substance P when ACE is inhibited. Twelve healthy subjects participated in this randomized, double-blinded, placebo-controlled crossover study. On each study day, subjects received sitagliptin 200 mg by mouth or placebo. Substance P and bradykinin were infused via brachial artery before and during intra-arterial enalaprilat. Sitagliptin and enalaprilat each reduced forearm vascular resistance and increased forearm blood flow without affecting mean arterial pressure, but there was no interactive effect of the inhibitors. Enalaprilat increased bradykinin-stimulated vasodilation and tissue plasminogen activator release; sitagliptin did not affect these responses to bradykinin. The vasodilator response to substance P was unaffected by sitagliptin and enalaprilat; however, substance P increased heart rate and vascular release of norepinephrine during combined ACE and dipeptidyl peptidase-4 inhibition. In women, sitagliptin diminished tissue plasminogen activator release in response to substance P both alone and during enalaprilat. Substance P increases sympathetic activity during combined ACE and dipeptidyl peptidase-4 inhibition.- URL: http://www.clinicaltrials.gov. Unique identifier: NCT01413542."
30771599,"The purpose of this study was to assess the relation between temperament and vocabulary development for children who stutter and persist, children who stutter and recover and children who do not stutter.Participants, aged 3;0-4;11 at the start of the study, were followed for two years. They were classified as persisting (n = 10), recovered (n = 26), and non-stuttering (n = 24) based on multiple assessments of stuttering spaced across study participation. Groups were balanced for age and gender ratios. At each visit, participants completed the Peabody Picture Vocabulary Test, 4th edition, and the Expressive Vocabulary Test, 2nd edition; caregivers completed the Children's Behavior Questionnaire.For both persisting and recovered groups, higher negative emotionality was associated with lower receptive vocabulary. These associations were both significantly more negative than the non-stuttering group's association.These findings suggest that receptive vocabulary development is differentially linked to temperament based on a child's stuttering status. As others have speculated (Conture & Walden, 2012), it appears as though there are salient associations between temperament, speech-language development, and childhood stuttering.Copyright © 2019 Elsevier Inc. All rights reserved."
21897360,"Our laboratory uses event-related EEG potentials (ERPs) to understand and support behavioral investigations of episodic memory in patients with amnestic mild cognitive impairment (aMCI) and Alzheimer's disease (AD). Whereas behavioral data inform us about the patients' performance, ERPs allow us to record discrete changes in brain activity. Further, ERPs can give us insight into the onset, duration, and interaction of independent cognitive processes associated with memory retrieval. In patient populations, these types of studies are used to examine which aspects of memory are impaired and which remain relatively intact compared to a control population. The methodology for collecting ERP data from a vulnerable patient population while these participants perform a recognition memory task is reviewed. This protocol includes participant preparation, quality assurance, data acquisition, and data analysis. In addition to basic setup and acquisition, we will also demonstrate localization techniques to obtain greater spatial resolution and source localization using high-density (128 channel) electrode arrays."
33400907,"Rationale: A prospective longitudinal cohort of individuals at high risk of developing lung cancer was established to build a biorepository of carefully annotated biological specimens and low-dose computed tomography (LDCT) chest images for derivation and validation of candidate biomarkers for early detection of lung cancer.Objectives: The goal of this study is to characterize individuals with high risk for lung cancer, accumulating valuable biospecimens and LDCT chest scans longitudinally over 5 years.Methods: Participants 55-80 years of age with a 5-year estimated risk of developing lung cancer >1.5% were recruited and enrolled from clinics at the Vanderbilt University Medical Center, Veteran Affairs Medical Center, and Meharry Medical Center. Individual demographic characteristics were assessed via questionnaire at baseline. Participants underwent an LDCT scan, spirometry, sputum cytology, and research bronchoscopy at the time of enrollment. Participants will be followed yearly for 5 years. Positive LDCT scans are followed-up according to standard of care. The clinical, imaging, and biospecimen data are collected prospectively and stored in a biorepository. Participants are offered smoking cessation counseling at each study visit.Results: A total of 480 participants were enrolled at study baseline and consented to sharing their data and biospecimens for research. Participants are followed with yearly clinic visits to collect imaging data and biospecimens. To date, a total of 19 cancers (13 adenocarcinomas, four squamous cell carcinomas, one large cell neuroendocrine, and one small-cell lung cancer) have been identified.Conclusions: We established a unique prospective cohort of individuals at high risk for lung cancer, enrolled at three institutions, for whom full clinical data, well-annotated LDCT scans, and biospecimens are being collected longitudinally. This repository will allow for the derivation and independent validation of clinical, imaging, and molecular biomarkers of risk for diagnosis of lung cancer.Clinical trial registered with ClinicalTrials.gov (NCT01475500)."
25137243,"Sleep disturbances are common among women in midlife; prevalence increases among perimenopausal/postmenopausal women with vasomotor symptoms. Paroxetine 7.5 mg is the only nonhormonal treatment that has been approved in the United States for moderate to severe vasomotor symptoms associated with menopause. In two pivotal phase 3 studies evaluating its efficacy and safety, improvements in sleep disturbances were also prospectively evaluated.Postmenopausal women with moderate to severe vasomotor symptoms were randomly assigned to paroxetine 7.5 mg (n = 591) or placebo (n = 593) once daily for 12 weeks (both studies) or 24 weeks (24-wk study). Predefined assessments on weeks 4, 12, and 24 included number of nighttime awakenings attributed to vasomotor symptoms, sleep-onset latency, sleep duration, and sleep-related adverse events. The two studies' data for weeks 1 to 12 were pooled.At baseline, participants reported a mean of 3.6 awakenings/night attributed to vasomotor symptoms. Nighttime awakenings attributed to vasomotor symptoms were significantly reduced within 4 weeks of initiating paroxetine 7.5 mg treatment (39% reduction vs 28% for placebo; P = 0.0049), and reductions were sustained through 12 or 24 weeks of treatment. Paroxetine 7.5 mg treatment also significantly increased nighttime sleep duration (week 4, +31 vs +16 min for placebo; P = 0.0075), but no significant between-group differences in sleep-onset latency or sleep-related adverse events such as sedation were observed.In postmenopausal women treated for menopausal vasomotor symptoms, paroxetine 7.5 mg significantly reduces the number of nighttime awakenings attributed to vasomotor symptoms and increases sleep duration without differentially affecting sleep-onset latency or sedation."
